"RowID","OrderID","OrderDate","ShipDate","Year","Month","YearMonth","Region","Province","CustomerSegment","Category","SubCategory","ProductName","Sales","Profit","Quantity","Discount","UnitPrice","ShippingCost","ProfitMargin"
"6906","49223","2011-10-02","2011-10-02","2011","10","2011-10","Atlantic","Nova Scotia","Corporate","Office Supplies","Storage & Organization","Staples File Caddy","238.25","-83.55","24","0.05","9.38","7.28","-0.3507"
"6947","49634","2012-03-23","2012-03-24","2012","3","2012-03","Atlantic","Nova Scotia","Consumer","Office Supplies","Appliances","Belkin 6 Outlet Metallic Surge Strip","403.73","-44.13","39","0.06","10.89","4.5","-0.1093"
"6948","49634","2012-03-23","2012-03-25","2012","3","2012-03","Atlantic","Nova Scotia","Consumer","Technology","Computer Peripherals","Memorex 4.7GB DVD+RW, 3/Pack","86.85","-67.22","3","0.05","28.48","1.99","-0.774"
"6999","49987","2011-01-19","2011-01-22","2011","1","2011-01","Atlantic","Nova Scotia","Consumer","Furniture","Bookcases","Sauder Camden County Collection Libraries, Planked Cherry Finish","1795.49","-626.04","15","0.05","114.98","58.72","-0.3487"
"7000","49987","2011-01-19","2011-01-22","2011","1","2011-01","Atlantic","Nova Scotia","Consumer","Furniture","Tables","Bush Advantage Collection� Round Conference Table","926.58","-226.51","4","0.03","212.6","52.2","-0.2445"
"7032","50208","2011-01-22","2011-01-23","2011","1","2011-01","Atlantic","Nova Scotia","Corporate","Office Supplies","Binders and Binder Accessories","Avery Hole Reinforcements","38.76","-12.13","4","0.1","6.23","6.97","-0.313"
"7057","50338","2009-03-23","2009-03-25","2009","3","2009-03","Atlantic","Nova Scotia","Corporate","Technology","Office Machines","Sharp EL500L Fraction Calculator","551.44","28.7","36","0","13.99","7.51","0.052"
"7138","50945","2011-01-07","2011-01-09","2011","1","2011-01","Atlantic","Nova Scotia","Home Office","Technology","Telephones and Communication","Accessory13","834.06","192.29","27","0.01","35.99","1.25","0.2305"
"7210","51462","2011-06-22","2011-06-24","2011","6","2011-06","Atlantic","Nova Scotia","Small Business","Office Supplies","Pens & Art Supplies","Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","417.88","-13.95","15","0.08","28.15","8.99","-0.0334"
"7218","51494","2011-08-03","2011-08-05","2011","8","2011-08","Atlantic","Nova Scotia","Consumer","Technology","Office Machines","TI 30X Scientific Calculator","493.56","12.73","42","0.06","11.99","5.99","0.0258"
"7221","51525","2011-11-07","2011-11-09","2011","11","2011-11","Atlantic","Nova Scotia","Home Office","Technology","Computer Peripherals","Belkin 105-Key Black Keyboard","360.24","-36.24","18","0.04","19.98","4","-0.1006"
"7222","51525","2011-11-07","2011-11-09","2011","11","2011-11","Atlantic","Nova Scotia","Home Office","Office Supplies","Storage & Organization","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","1463.27","104.22","46","0.09","34.76","8.22","0.0712"
"7428","52933","2010-08-26","2010-09-02","2010","8","2010-08","Atlantic","Nova Scotia","Consumer","Office Supplies","Binders and Binder Accessories","Avery Non-Stick Binders","210.46","50.04","44","0.03","4.49","1.49","0.2378"
"7437","53025","2010-03-17","2010-03-18","2010","3","2010-03","Atlantic","Nova Scotia","Consumer","Office Supplies","Paper","Xerox 1920","195.57","-132.93","32","0.09","5.98","7.5","-0.6797"
"7539","53894","2009-07-07","2009-07-08","2009","7","2009-07","Atlantic","Nova Scotia","Consumer","Furniture","Office Furnishings","Coloredge Poster Frame","691.52","107.02","47","0.03","14.2","5.3","0.1548"
"7540","53894","2009-07-07","2009-07-08","2009","7","2009-07","Atlantic","Nova Scotia","Consumer","Furniture","Tables","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","2756.17","-1561.72","37","0.04","71.37","69","-0.5666"
"7541","53894","2009-07-07","2009-07-07","2009","7","2009-07","Atlantic","Nova Scotia","Consumer","Technology","Telephones and Communication","5125","5159.37","1252.48","29","0.02","200.99","8.08","0.2428"
"7544","53953","2009-03-27","2009-03-28","2009","3","2009-03","Atlantic","Nova Scotia","Corporate","Office Supplies","Paper","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","307.65","91.73","36","0.07","8.95","2.01","0.2982"
"7587","54304","2010-02-17","2010-02-19","2010","2","2010-02","Atlantic","Nova Scotia","Consumer","Office Supplies","Appliances","Belkin Premiere Surge Master II 8-outlet surge protector","558.62","118.32","11","0.03","48.58","3.99","0.2118"
"7685","55075","2011-02-01","2011-02-04","2011","2","2011-02","Atlantic","Nova Scotia","Home Office","Furniture","Chairs & Chairmats","Global Stack Chair without Arms, Black","556.45","-124.42","21","0.08","25.98","14.36","-0.2236"
"7710","55268","2012-03-17","2012-03-18","2012","3","2012-03","Atlantic","Nova Scotia","Home Office","Technology","Computer Peripherals","Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack","61.46","-47.83","11","0.08","4.89","4.93","-0.7782"
"7731","55367","2009-01-10","2009-01-11","2009","1","2009-01","Atlantic","Nova Scotia","Consumer","Furniture","Bookcases","Hon Metal Bookcases, Putty","2137.1","-686.01","31","0.05","70.98","46.74","-0.321"
"7732","55367","2009-01-10","2009-01-12","2009","1","2009-01","Atlantic","Nova Scotia","Consumer","Office Supplies","Pens & Art Supplies","Newell 309","571.17","129.87","48","0.05","11.55","2.36","0.2274"
"7875","56321","2010-04-16","2010-04-18","2010","4","2010-04","Atlantic","Nova Scotia","Consumer","Office Supplies","Binders and Binder Accessories","Wilson Jones �Snap� Scratch Pad Binder Tool for Ring Binders","135.88","-75.39","24","0.1","5.8","5.59","-0.5548"
"7919","56610","2010-03-07","2010-03-07","2010","3","2010-03","Atlantic","Nova Scotia","Consumer","Technology","Computer Peripherals","Fellowes Mobile Numeric Keypad, Graphite","857.95","51.85","20","0.08","43.22","4","0.0604"
"7943","56740","2012-10-16","2012-10-23","2012","10","2012-10","Atlantic","Nova Scotia","Consumer","Furniture","Office Furnishings","Flat Face Poster Frame","662.21","256.57","33","0.01","18.84","3.62","0.3874"
"7962","56901","2009-09-11","2009-09-13","2009","9","2009-09","Atlantic","Nova Scotia","Corporate","Office Supplies","Pens & Art Supplies","12 Colored Short Pencils","100.68","-45.21","36","0","2.6","2.4","-0.449"
"8020","57314","2010-10-12","2010-10-16","2010","10","2010-10","Atlantic","Nova Scotia","Home Office","Office Supplies","Paper","Snap-A-Way� Black Print Carbonless Ruled Speed Letter, Triplicate","846.35","341.53","22","0.04","37.94","5.08","0.4035"
"8021","57314","2010-10-12","2010-10-19","2010","10","2010-10","Atlantic","Nova Scotia","Home Office","Technology","Telephones and Communication","6340","1976.39","473.36","26","0","85.99","2.79","0.2395"
"8027","57376","2011-06-19","2011-06-21","2011","6","2011-06","Atlantic","Nova Scotia","Small Business","Furniture","Office Furnishings","Ultra Door Pull Handle","442.72","-168.38","44","0.07","10.52","7.94","-0.3803"
"8028","57376","2011-06-19","2011-06-19","2011","6","2011-06","Atlantic","Nova Scotia","Small Business","Technology","Telephones and Communication","3390","326.89","-223.21","6","0.07","65.99","5.31","-0.6828"
"8086","57671","2012-11-07","2012-11-08","2012","11","2012-11","Atlantic","Nova Scotia","Consumer","Office Supplies","Labels","Avery 510","22.78","3.96","6","0.01","3.75","0.5","0.1738"
"8092","57700","2011-11-12","2011-11-12","2011","11","2011-11","Atlantic","Nova Scotia","Corporate","Technology","Computer Peripherals","DS/HD IBM Formatted Diskettes, 200/Pack - Staples","1806.43","134.85","38","0.04","47.98","3.61","0.0747"
"8172","58407","2011-05-06","2011-05-09","2011","5","2011-05","Atlantic","Nova Scotia","Corporate","Office Supplies","Paper","Xerox 194","1669.88","548.92","29","0.02","55.48","14.3","0.3287"
"8191","58593","2011-09-08","2011-09-09","2011","9","2011-09","Atlantic","Nova Scotia","Corporate","Furniture","Office Furnishings","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","2018.45","-812.25","29","0.08","70.71","37.58","-0.4024"
"8238","58884","2011-03-21","2011-03-26","2011","3","2011-03","Atlantic","Nova Scotia","Corporate","Office Supplies","Labels","Avery 474","87.68","23.14","29","0.03","2.88","0.99","0.2639"
"8239","58884","2011-03-21","2011-03-26","2011","3","2011-03","Atlantic","Nova Scotia","Corporate","Furniture","Tables","Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","3732.25","-1255.86","46","0.1","85.29","60","-0.3365"
"8240","58913","2010-05-11","2010-05-13","2010","5","2010-05","Atlantic","Nova Scotia","Corporate","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","144.55","-60.17","23","0.07","6.48","5.94","-0.4163"
"8248","58978","2012-02-06","2012-02-13","2012","2","2012-02","Atlantic","Nova Scotia","Consumer","Office Supplies","Paper","Xerox 193","75.89","-31.01","13","0.09","5.98","5.15","-0.4086"
"37","229","2010-12-28","2010-12-30","2010","12","2010-12","Atlantic","Nova Scotia","Consumer","Furniture","Office Furnishings","Nu-Dell Executive Frame","586.11","98.44","43","0.11","12.64","4.98","0.168"
"108","706","2011-09-08","2011-09-10","2011","9","2011-09","Atlantic","Nova Scotia","Consumer","Office Supplies","Pens & Art Supplies","Newell 326","75.14","0.82","42","0.05","1.76","0.7","0.0109"
"193","1285","2012-05-31","2012-05-31","2012","5","2012-05","Atlantic","Nova Scotia","Corporate","Furniture","Bookcases","O'Sullivan Elevations Bookcase, Cherry Finish","3874.12","-305.98","27","0","130.98","54.74","-0.079"
"194","1285","2012-05-31","2012-06-01","2012","5","2012-05","Atlantic","Nova Scotia","Corporate","Furniture","Tables","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","1452.22","-277.29","8","0.05","218.75","69.64","-0.1909"
"198","1313","2009-09-12","2009-09-14","2009","9","2009-09","Atlantic","Nova Scotia","Home Office","Office Supplies","Paper","Xerox 1973","840.07","-83.75","34","0","22.84","16.92","-0.0997"
"206","1346","2012-06-17","2012-06-19","2012","6","2012-06","Atlantic","Nova Scotia","Corporate","Furniture","Bookcases","Hon 4-Shelf Metal Bookcases","4789.89","421.15","48","0.09","100.98","26.22","0.0879"
"246","1699","2010-12-29","2011-03-23","2010","12","2010-12","Atlantic","Nova Scotia","Corporate","Office Supplies","Envelopes","#10 Self-Seal White Envelopes","430.88","39","40","0.05","11.09","5.25","0.0905"
"314","2208","2011-04-30","2011-05-02","2011","4","2011-04","Atlantic","Nova Scotia","Home Office","Office Supplies","Binders and Binder Accessories","Ibico Covers for Plastic or Wire Binding Elements","82.06","-26.99","7","0.07","11.5","7.19","-0.3289"
"315","2208","2011-04-30","2011-05-01","2011","4","2011-04","Atlantic","Nova Scotia","Home Office","Technology","Copiers and Fax","Hewlett Packard LaserJet 3310 Copier","23281.05","9097.65","41","0.09","599.99","24.49","0.3908"
"382","2656","2010-05-03","2010-05-04","2010","5","2010-05","Atlantic","Nova Scotia","Consumer","Furniture","Tables","Hon Non-Folding Utility Tables","523.11","-214.53","3","0.05","159.31","60","-0.4101"
"383","2656","2010-05-03","2010-05-05","2010","5","2010-05","Atlantic","Nova Scotia","Consumer","Technology","Telephones and Communication","Accessory13","913.41","237.14","29","0.01","35.99","1.25","0.2596"
"483","3361","2012-08-22","2012-08-22","2012","8","2012-08","Atlantic","Nova Scotia","Corporate","Office Supplies","Paper","Xerox 1927","213.71","-208.02","49","0.06","4.28","6.72","-0.9734"
"484","3361","2012-08-22","2012-08-23","2012","8","2012-08","Atlantic","Nova Scotia","Corporate","Office Supplies","Pens & Art Supplies","Dixon My First Ticonderoga Pencil, #2","133.66","-5.6","23","0.07","5.85","2.27","-0.0419"
"488","3393","2011-07-03","2011-07-04","2011","7","2011-07","Atlantic","Nova Scotia","Consumer","Technology","Computer Peripherals","Logitech Access Keyboard","127.74","-5.57","7","0.04","15.98","4","-0.0436"
"489","3393","2011-07-03","2011-07-03","2011","7","2011-07","Atlantic","Nova Scotia","Consumer","Furniture","Office Furnishings","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","325.92","-36.47","33","0.03","9.48","7.29","-0.1119"
"638","4487","2010-02-22","2010-02-23","2010","2","2010-02","Atlantic","Nova Scotia","Small Business","Office Supplies","Binders and Binder Accessories","Wilson Jones� Four-Pocket Poly Binders","325.24","-79.42","50","0.05","6.54","5.27","-0.2442"
"649","4579","2011-11-30","2011-12-01","2011","11","2011-11","Atlantic","Nova Scotia","Small Business","Office Supplies","Binders and Binder Accessories","Satellite Sectional Post Binders","1765.05","749.22","40","0.05","43.41","2.99","0.4245"
"713","5061","2010-08-13","2010-08-15","2010","8","2010-08","Atlantic","Nova Scotia","Corporate","Office Supplies","Pens & Art Supplies","Newell 346","12.8","-2.21","4","0","2.88","0.7","-0.1727"
"714","5092","2011-10-29","2011-10-29","2011","10","2011-10","Atlantic","Nova Scotia","Consumer","Furniture","Bookcases","Bush Cubix Collection Bookcases, Fully Assembled","709.04","-337.92","3","0.1","220.98","64.66","-0.4766"
"715","5092","2011-10-29","2011-11-03","2011","10","2011-10","Atlantic","Nova Scotia","Consumer","Office Supplies","Paper","Xerox 1892","978.77","220.91","25","0.06","38.76","13.26","0.2257"
"773","5511","2009-11-28","2009-11-29","2009","11","2009-11","Atlantic","Nova Scotia","Corporate","Office Supplies","Pens & Art Supplies","DIXON Oriole� Pencils","129.44","-5.54","46","0.02","2.58","1.3","-0.0428"
"774","5511","2009-11-28","2009-11-29","2009","11","2009-11","Atlantic","Nova Scotia","Corporate","Technology","Telephones and Communication","StarTAC Series","1829.39","482.45","32","0.02","65.99","3.9","0.2637"
"807","5799","2011-08-02","2011-08-04","2011","8","2011-08","Atlantic","Nova Scotia","Small Business","Office Supplies","Appliances","3.6 Cubic Foot Counter Height Office Refrigerator","9626.86","1882.2","34","0.08","294.62","42.52","0.1955"
"815","5890","2012-11-03","2012-11-04","2012","11","2012-11","Atlantic","Nova Scotia","Consumer","Technology","Telephones and Communication","Accessory21","813.54","435.95","42","0","20.99","0.99","0.5359"
"919","6596","2011-07-21","2011-07-26","2011","7","2011-07","Atlantic","Nova Scotia","Corporate","Technology","Office Machines","Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers","18028.07","8157.7","36","0.02","500.98","28.14","0.4525"
"967","7015","2010-10-12","2010-10-14","2010","10","2010-10","Atlantic","Nova Scotia","Home Office","Technology","Computer Peripherals","Imation Printable White 80 Minute CD-R Spindle, 50/Pack","1880.8","775.88","47","0.07","40.98","1.99","0.4125"
"968","7015","2010-10-12","2010-10-13","2010","10","2010-10","Atlantic","Nova Scotia","Home Office","Technology","Telephones and Communication","T65","7143.93","2374.73","42","0.02","195.99","4.2","0.3324"
"982","7106","2012-05-10","2012-05-12","2012","5","2012-05","Atlantic","Nova Scotia","Home Office","Office Supplies","Binders and Binder Accessories","GBC Laser Imprintable Binding System Covers, Desert Sand","118.98","-12.77","8","0.05","14.27","7.27","-0.1073"
"983","7106","2012-05-10","2012-05-12","2012","5","2012-05","Atlantic","Nova Scotia","Home Office","Technology","Computer Peripherals","Gyration RF Keyboard","4910.09","1669.38","31","0.01","159.99","5.5","0.34"
"984","7106","2012-05-10","2012-05-12","2012","5","2012-05","Atlantic","Nova Scotia","Home Office","Office Supplies","Storage & Organization","Fellowes Super Stor/Drawer�","1058.45","-386.02","36","0.01","27.75","19.99","-0.3647"
"1090","8007","2012-02-11","2012-02-11","2012","2","2012-02","Atlantic","Nova Scotia","Corporate","Technology","Telephones and Communication","StarTAC 8000","820.56","-800.25","5","0.09","205.99","8.99","-0.9752"
